0, 54.708553314208984,			1.3223,1.3187,1.3295,1.3229,1.3148,1.3245,0.0014
1, 54.708553314208984,			1.3218,1.3169,1.3106,1.3253,1.3208,1.3176,-0.0006
2, 54.708553314208984,			1.3262,1.3154,1.3215,1.3146,1.3234,1.3202,0.0009
3, 54.708553314208984,			1.2864,1.3504,2.7474,-0.0971,1.3007,1.2864,0.0559
4, 54.708553314208984,			-0.0014,-2.7469,1.3156,1.3248,1.3206,1.3165,0.0004
5, 54.708553314208984,			-4.0718,1.3168,1.3226,1.3245,1.3211,1.3149,0.0005
6, 54.708553314208984,			1.3267,1.3232,1.3208,1.3159,1.3292,1.3059,-0.0102
7, 54.708553314208984,			-5.4853,4.0157,-1.3345,4.0295,-1.2087,2.5339,-0.0003
0, 56.77434229850769,			1.3223,1.3238,1.3192,1.3229,1.3199,1.3245,0.0014
1, 56.77434229850769,			1.3218,1.322,1.3157,1.3203,1.3208,1.3176,-0.0006
2, 56.77434229850769,			1.3262,1.3154,1.3266,1.3146,1.3183,1.3202,0.0009
3, 56.77434229850769,			1.2864,1.3504,2.7474,-0.0971,1.3007,1.2864,0.0559
4, 56.77434229850769,			-0.0065,-2.7418,1.3156,1.3248,1.3155,1.3216,0.0004
5, 56.77434229850769,			-4.0667,1.3168,1.3226,1.3245,1.3211,1.3149,0.0005
6, 56.77434229850769,			1.3216,1.3283,1.3208,1.3159,1.3292,1.3058,-0.0102
7, 56.77434229850769,			-5.511,4.0157,-1.3396,4.0295,-1.2138,2.5339,-0.0003
0, 58.87253260612488,			1.3223,1.3187,1.3295,1.3178,1.3199,1.3245,0.0066
1, 58.87253260612488,			1.3218,1.3169,1.3157,1.3253,1.3208,1.3175,-0.0057
2, 58.87253260612488,			1.3261,1.3103,1.3266,1.3146,1.3183,1.3202,0.0009
3, 58.87253260612488,			1.2864,1.3555,2.7423,-0.0971,1.2956,1.2864,0.0559
4, 58.87253260612488,			-0.0014,-2.7468,1.3207,1.3248,1.3155,1.3216,-0.0047
5, 58.87253260612488,			-4.0718,1.3219,1.3226,1.3245,1.3211,1.3149,0.0005
6, 58.87253260612488,			1.3267,1.3283,1.3157,1.3261,1.324,1.3058,-0.0102
7, 58.87253260612488,			-5.4956,4.0157,-1.3345,4.0244,-1.2087,2.5339,-0.0003
0, 60.90465474128723,			1.3172,1.3238,1.3243,1.3229,1.3199,1.3245,0.0014
1, 60.90465474128723,			1.3218,1.322,1.3106,1.3253,1.3208,1.3175,-0.0057
2, 60.90465474128723,			1.3261,1.3103,1.3266,1.3146,1.3234,1.3151,0.006
3, 60.90465474128723,			1.2864,1.3504,2.7423,-0.0971,1.3007,1.2864,0.0559
4, 60.90465474128723,			-0.0065,-2.7418,1.3156,1.3248,1.3206,1.3165,0.0004
5, 60.90465474128723,			-4.0667,1.3168,1.3226,1.3245,1.316,1.32,0.0005
6, 60.90465474128723,			1.3216,1.3283,1.3208,1.321,1.3241,1.3059,-0.0102
7, 60.90465474128723,			-5.4802,4.0208,-1.3345,4.0244,-1.2087,2.5339,-0.0003
0, 62.93049669265747,			1.3275,1.3187,1.3295,1.3178,1.3199,1.3194,0.0066
1, 62.93049669265747,			1.3218,1.322,1.3106,1.3253,1.3208,1.3175,-0.0057
2, 62.93049669265747,			1.3261,1.3103,1.3215,1.3146,1.3234,1.3202,0.006
3, 62.93049669265747,			1.2915,1.3504,2.7423,-0.0971,1.3007,1.2864,0.0508
4, 62.93049669265747,			-0.0014,-2.7468,1.3207,1.3248,1.3155,1.3216,0.0004
5, 62.93049669265747,			-4.0667,1.3168,1.3277,1.3245,1.3211,1.3149,-0.0046
6, 62.93049669265747,			1.3216,1.3283,1.3208,1.3159,1.3241,1.311,-0.0102
7, 62.93049669265747,			-5.5007,4.0157,-1.3345,4.0295,-1.2138,2.5339,-0.0003
0, 65.0426013469696,			1.3223,1.3187,1.3295,1.3178,1.3199,1.3245,0.0014
1, 65.0426013469696,			1.3218,1.3169,1.3157,1.3203,1.3259,1.3175,-0.0057
2, 65.0426013469696,			1.3261,1.3103,1.3266,1.3095,1.3234,1.3202,0.0009
3, 65.0426013469696,			1.2864,1.3555,2.7423,-0.1022,1.3007,1.2864,0.0559
4, 65.0426013469696,			-0.0014,-2.7468,1.3207,1.3248,1.3206,1.3165,0.0004
5, 65.0426013469696,			-4.0615,1.3117,1.3277,1.3194,1.3211,1.32,0.0005
6, 65.0426013469696,			1.3216,1.3283,1.3208,1.3159,1.3241,1.3059,-0.0051
7, 65.0426013469696,			-5.5058,4.0208,-1.3345,4.0295,-1.2138,2.5339,-0.0003
0, 67.07863664627075,			1.3223,1.3187,1.3243,1.3229,1.3148,1.3296,0.0014
1, 67.07863664627075,			1.3167,1.322,1.3157,1.3253,1.3208,1.3175,-0.0006
2, 67.07863664627075,			1.3262,1.3154,1.3266,1.3146,1.3183,1.3202,0.0009
3, 67.07863664627075,			1.2864,1.3504,2.7474,-0.1022,1.3007,1.2915,0.0559
4, 67.07863664627075,			-0.0014,-2.7469,1.3156,1.3248,1.3206,1.3165,0.0004
5, 67.07863664627075,			-4.0667,1.3168,1.3226,1.3245,1.3211,1.32,-0.0046
6, 67.07863664627075,			1.3266,1.3232,1.3157,1.321,1.3292,1.3058,-0.0102
7, 67.07863664627075,			-5.4905,4.0157,-1.3345,4.0244,-1.2087,2.5339,0.0048
0, 69.24505400657654,			1.3223,1.3238,1.3243,1.3229,1.3148,1.3245,0.0014
1, 69.24505400657654,			1.3218,1.3169,1.3106,1.3253,1.3259,1.3175,-0.0057
2, 69.24505400657654,			1.3261,1.3103,1.3317,1.3095,1.3183,1.3202,0.006
3, 69.24505400657654,			1.2864,1.3453,2.7423,-0.0971,1.3058,1.2813,0.0559
4, 69.24505400657654,			-0.0014,-2.7418,1.3156,1.3248,1.3206,1.3165,0.0004
5, 69.24505400657654,			-4.0667,1.3168,1.3226,1.3245,1.3262,1.3149,0.0005
6, 69.24505400657654,			1.3216,1.3283,1.3208,1.3159,1.3241,1.311,-0.0102
7, 69.24505400657654,			-5.4956,4.0157,-1.3345,4.0244,-1.2087,2.5339,-0.0003
0, 71.3733720779419,			1.3223,1.3187,1.3295,1.3178,1.3199,1.3245,0.0014
1, 71.3733720779419,			1.3218,1.3169,1.3157,1.3253,1.3208,1.3125,-0.0006
2, 71.3733720779419,			1.3261,1.3154,1.3215,1.3146,1.3183,1.3202,0.0009
3, 71.3733720779419,			1.2915,1.3504,2.7423,-0.0971,1.3007,1.2864,0.0559
4, 71.3733720779419,			-0.0065,-2.7418,1.3156,1.3299,1.3155,1.3165,0.0004
5, 71.3733720779419,			-4.0667,1.3168,1.3226,1.3194,1.3211,1.3149,0.0005
6, 71.3733720779419,			1.3216,1.3232,1.3208,1.321,1.3241,1.3059,-0.0051
7, 71.3733720779419,			-5.4802,4.0157,-1.3345,4.0244,-1.2087,2.5339,-0.0003
0, 73.38912081718445,			1.3223,1.3238,1.3243,1.3229,1.3199,1.3245,0.0014
1, 73.38912081718445,			1.3218,1.322,1.3106,1.3253,1.3208,1.3175,-0.0006
2, 73.38912081718445,			1.3261,1.3154,1.3215,1.3146,1.3183,1.3202,0.0009
3, 73.38912081718445,			1.2915,1.3504,2.7423,-0.0971,1.3007,1.2864,0.0508
4, 73.38912081718445,			-0.0014,-2.7418,1.3156,1.3248,1.3155,1.3216,0.0004
5, 73.38912081718445,			-4.0667,1.3168,1.3226,1.3245,1.3211,1.3149,0.0005
6, 73.38912081718445,			1.3216,1.3283,1.3208,1.3159,1.3241,1.311,-0.0102
7, 73.38912081718445,			-5.5161,4.0157,-1.3345,4.0244,-1.2087,2.5339,-0.0003
0, 75.42231154441833,			1.3275,1.3187,1.3243,1.3229,1.3199,1.3245,0.0014
1, 75.42231154441833,			1.3218,1.322,1.3106,1.3253,1.3208,1.3175,-0.0057
2, 75.42231154441833,			1.3261,1.3103,1.3266,1.3146,1.3183,1.3253,-0.0042
