7, 3.5368475914001465,			-6.2765,4.0201,-1.3435,4.0277,-0.4265,1.7643,-0.0013
0, 4.166232347488403,			1.3179,1.3176,1.3197,1.4157,1.2256,0.9207,0.4054
1, 4.166232347488403,			1.3172,1.3222,1.3119,1.3258,1.3285,1.3148,-0.0033
2, 4.166232347488403,			1.3252,1.3162,1.3312,1.3147,1.3239,1.3178,0.0024
3, 4.166232347488403,			1.2927,1.3571,3.5177,-0.8795,1.3121,1.2869,0.0507
4, 4.166232347488403,			-0.0065,-3.5107,1.3163,1.3279,1.3194,1.3094,0.004
5, 4.166232347488403,			-4.8427,1.3176,1.3246,1.317,1.3217,1.3218,-0.0015
6, 4.166232347488403,			1.3263,1.3222,1.3195,1.3142,1.3256,1.3176,0.0011
7, 4.166232347488403,			-6.2765,4.0252,-1.3384,4.0226,-0.4316,1.7695,-0.0013
0, 4.689443826675415,			1.3179,1.3176,1.3197,1.4208,1.2205,0.9104,0.4156
1, 4.689443826675415,			1.3274,1.3222,1.3119,1.3258,1.3234,1.3148,0.0017
2, 4.689443826675415,			1.3252,1.3162,1.3261,1.3198,1.3239,1.3178,0.0024
3, 4.689443826675415,			1.2927,1.3519,3.5177,-0.8795,1.3172,1.2818,0.0507
4, 4.689443826675415,			-0.0014,-3.5107,1.3214,1.3228,1.3194,1.3145,-0.0011
5, 4.689443826675415,			-4.8478,1.3227,1.3246,1.317,1.3217,1.3218,0.0036
6, 4.689443826675415,			1.3263,1.3222,1.3144,1.3244,1.3205,1.3227,-0.004
7, 4.689443826675415,			-6.2765,4.0201,-1.3435,4.0277,-0.4265,1.7592,0.0038
0, 5.2836973667144775,			1.3128,1.3279,1.3095,1.4157,1.2256,0.9053,0.4207
1, 5.2836973667144775,			1.3325,1.3171,1.3119,1.3258,1.3234,1.3199,-0.0085
2, 5.2836973667144775,			1.3252,1.3162,1.3261,1.3198,1.3239,1.3178,0.0024
3, 5.2836973667144775,			1.2927,1.3571,3.5177,-0.8795,1.3121,1.2869,0.0507
4, 5.2836973667144775,			-0.0014,-3.5107,1.3214,1.3228,1.3194,1.3094,-0.0011
5, 5.2836973667144775,			-4.8427,1.3176,1.3246,1.3221,1.3166,1.3218,0.0036
6, 5.2836973667144775,			1.3263,1.3273,1.3093,1.3193,1.3256,1.3227,-0.004
7, 5.2836973667144775,			-6.2816,4.0252,-1.3384,4.0226,-0.4265,1.7643,-0.0013
0, 5.942715883255005,			1.323,1.3177,1.3197,1.4105,1.2256,0.89,0.4361
1, 5.942715883255005,			1.3274,1.3171,1.3119,1.3258,1.3234,1.3199,-0.0033
2, 5.942715883255005,			1.3201,1.3162,1.3261,1.3198,1.3239,1.3127,0.0076
3, 5.942715883255005,			1.2978,1.3571,3.5177,-0.8744,1.3069,1.2869,0.0558
4, 5.942715883255005,			-0.0014,-3.5158,1.3214,1.3228,1.3194,1.3094,-0.0011
5, 5.942715883255005,			-4.8529,1.3176,1.3349,1.3119,1.3217,1.3218,0.0036
6, 5.942715883255005,			1.3263,1.3222,1.3195,1.3142,1.3256,1.3227,-0.004
7, 5.942715883255005,			-6.2867,4.0252,-1.3384,4.0226,-0.4214,1.7592,-0.0013
0, 6.566286563873291,			1.323,1.3177,1.3146,1.4157,1.2256,0.9002,0.4259
1, 6.566286563873291,			1.3274,1.3171,1.3119,1.3258,1.3234,1.3199,-0.0085
2, 6.566286563873291,			1.3252,1.3162,1.3261,1.3198,1.3239,1.3178,0.0024
3, 6.566286563873291,			1.3029,1.357,3.5126,-0.8744,1.3069,1.292,0.0507
4, 6.566286563873291,			-0.0014,-3.5107,1.3214,1.3228,1.3194,1.3094,-0.0011
5, 6.566286563873291,			-4.8427,1.3125,1.3297,1.317,1.3166,1.3269,0.0036
6, 6.566286563873291,			1.3263,1.3273,1.3093,1.3193,1.3205,1.3278,-0.004
7, 6.566286563873291,			-6.2867,4.0252,-1.3435,4.0277,-0.4214,1.7541,0.0038
0, 7.097010374069214,			1.323,1.3177,1.3146,1.4157,1.2308,0.8797,0.4412
1, 7.097010374069214,			1.3325,1.3171,1.3119,1.3258,1.3234,1.3148,-0.0034
2, 7.097010374069214,			1.3252,1.3162,1.3261,1.3198,1.3239,1.3178,0.0024
3, 7.097010374069214,			1.2978,1.3571,3.5177,-0.8795,1.3121,1.2869,0.0558
4, 7.097010374069214,			-0.0014,-3.5107,1.3214,1.3177,1.3245,1.3094,-0.0011
5, 7.097010374069214,			-4.8427,1.3125,1.3297,1.317,1.3217,1.3218,0.0036
6, 7.097010374069214,			1.3212,1.3273,1.3144,1.3193,1.3256,1.3176,0.0011
7, 7.097010374069214,			-6.2816,4.0201,-1.3435,4.0277,-0.4214,1.7592,-0.0064
0, 7.611239194869995,			1.323,1.3177,1.3146,1.4157,1.2256,0.8746,0.4515
1, 7.611239194869995,			1.3325,1.3171,1.3119,1.3258,1.3234,1.3199,-0.0033
2, 7.611239194869995,			1.3252,1.3162,1.3261,1.3147,1.329,1.3178,-0.0027
3, 7.611239194869995,			1.2876,1.3622,3.5177,-0.8744,1.3069,1.2869,0.0507
4, 7.611239194869995,			-0.0014,-3.5107,1.3163,1.3279,1.3194,1.3094,-0.0011
5, 7.611239194869995,			-4.8427,1.3125,1.3246,1.3221,1.3166,1.3218,0.0036
6, 7.611239194869995,			1.3263,1.3324,1.3093,1.3193,1.3205,1.3227,-0.004
7, 7.611239194869995,			-6.2765,4.0252,-1.3384,4.0226,-0.4316,1.7695,-0.0013
0, 8.1424560546875,			1.323,1.3177,1.3197,1.4156,1.2256,0.8746,0.4463
1, 8.1424560546875,			1.3274,1.3222,1.3119,1.3309,1.3235,1.3097,0.0017
2, 8.1424560546875,			1.3252,1.3162,1.3261,1.3198,1.3239,1.3178,0.0024
3, 8.1424560546875,			1.2927,1.3571,3.5126,-0.8693,1.3069,1.2869,0.0507
4, 8.1424560546875,			-0.0014,-3.5107,1.3214,1.3228,1.3194,1.3094,-0.0011
5, 8.1424560546875,			-4.8427,1.3176,1.3298,1.3119,1.3217,1.3218,0.0036
6, 8.1424560546875,			1.3263,1.3222,1.3144,1.3193,1.3256,1.3227,-0.004
7, 8.1424560546875,			-6.2816,4.0201,-1.3435,4.0226,-0.4214,1.7592,0.0038
0, 8.771023035049438,			1.3128,1.3228,1.3197,1.4105,1.2256,0.8746,0.4515
1, 8.771023035049438,			1.3274,1.3222,1.3119,1.3258,1.3234,1.3148,0.0017
2, 8.771023035049438,			1.3201,1.3162,1.3261,1.3198,1.3239,1.3178,0.0024
3, 8.771023035049438,			1.2927,1.3571,3.5177,-0.8744,1.3069,1.2869,0.0507
4, 8.771023035049438,			-0.0014,-3.5107,1.3214,1.3177,1.3245,1.3094,0.004
5, 8.771023035049438,			-4.8427,1.3176,1.3246,1.317,1.3217,1.3218,0.0036
6, 8.771023035049438,			1.3263,1.3222,1.3195,1.3142,1.3256,1.3227,-0.004
7, 8.771023035049438,			-6.2765,4.0252,-1.3435,4.0277,-0.4265,1.7643,-0.0013
0, 9.40910530090332,			1.323,1.3125,1.3249,1.4156,1.2205,0.89,0.4412
1, 9.40910530090332,			1.3223,1.3222,1.3119,1.3258,1.3234,1.3148,0.0017
2, 9.40910530090332,			1.3201,1.3213,1.3261,1.3198,1.3239,1.3178,0.0024
3, 9.40910530090332,			1.2978,1.3571,3.5177,-0.8795,1.3121,1.2869,0.0507
4, 9.40910530090332,			-0.0014,-3.5107,1.3163,1.333,1.3143,1.3145,-0.0011
5, 9.40910530090332,			-4.8427,1.3125,1.3297,1.3221,1.3166,1.3218,-0.0015
6, 9.40910530090332,			1.3263,1.3222,1.3144,1.3193,1.3256,1.3227,-0.004
7, 9.40910530090332,			-6.2765,4.0252,-1.3435,4.0277,-0.4214,1.7592,-0.0013
0, 10.140183687210083,			1.3179,1.3228,1.3146,1.4157,1.2256,0.8951,0.431
1, 10.140183687210083,			1.3325,1.3171,1.3119,1.3258,1.3285,1.3148,-0.0085
2, 10.140183687210083,			1.3252,1.3111,1.3312,1.3198,1.3239,1.3127,0.0076
3, 10.140183687210083,			1.2927,1.3571,3.5177,-0.8744,1.3069,1.2869,0.0507
4, 10.140183687210083,			-0.0014,-3.5107,1.3214,1.3228,1.3194,1.3094,-0.0011
5, 10.140183687210083,			-4.8427,1.3176,1.3298,1.317,1.3166,1.3218,0.0036
6, 10.140183687210083,			1.3211,1.3222,1.3144,1.3193,1.3256,1.3227,-0.004
7, 10.140183687210083,			-6.2765,4.0201,-1.3384,4.0175,-0.4214,1.7592,0.0038
0, 10.67332649230957,			1.323,1.3177,1.3146,1.4157,1.2256,0.89,0.4361
1, 10.67332649230957,			1.3325,1.3171,1.3119,1.3309,1.3183,1.3148,0.0017
2, 10.67332649230957,			1.3201,1.3162,1.3312,1.3147,1.3239,1.3127,0.0025
3, 10.67332649230957,			1.2927,1.3622,3.5126,-0.8744,1.3069,1.2869,0.0507
4, 10.67332649230957,			-0.0014,-3.5107,1.3214,1.3228,1.3194,1.3094,-0.0011
5, 10.67332649230957,			-4.8427,1.3125,1.3349,1.317,1.3115,1.3269,0.0036
6, 10.67332649230957,			1.3211,1.3273,1.3093,1.3193,1.3256,1.3176,0.0011
7, 10.67332649230957,			-6.2765,4.0252,-1.3487,4.0277,-0.4316,1.7695,-0.0013
0, 11.18923044204712,			1.3179,1.3228,1.3146,1.4157,1.2256,0.8746,0.4515
1, 11.18923044204712,			1.3274,1.3222,1.317,1.3207,1.3285,1.3148,-0.0085
2, 11.18923044204712,			1.3252,1.3162,1.3312,1.3198,1.3188,1.3178,0.0024
3, 11.18923044204712,			1.2978,1.3571,3.5177,-0.8795,1.3121,1.2869,0.0507
4, 11.18923044204712,			-0.0014,-3.5107,1.3214,1.3228,1.3194,1.3094,-0.0011
5, 11.18923044204712,			-4.8376,1.3074,1.3297,1.317,1.3217,1.3218,0.0036
6, 11.18923044204712,			1.3211,1.3222,1.3144,1.3244,1.3256,1.3176,-0.004
7, 11.18923044204712,			-6.2816,4.0201,-1.3435,4.0277,-0.4265,1.7592,0.0038
0, 11.731003284454346,			1.323,1.3125,1.3197,1.4208,1.2205,0.8797,0.4463
1, 11.731003284454346,			1.3325,1.3171,1.3119,1.3258,1.3285,1.3148,-0.0033
2, 11.731003284454346,			1.3201,1.3162,1.3261,1.3147,1.329,1.3178,0.0024
3, 11.731003284454346,			1.2876,1.3673,3.5126,-0.8744,1.3069,1.2869,0.0558
4, 11.731003284454346,			-0.0014,-3.5158,1.3265,1.3228,1.3194,1.3094,-0.0011
5, 11.731003284454346,			-4.8478,1.3125,1.3297,1.3221,1.3166,1.3218,0.0036
6, 11.731003284454346,			1.3263,1.3222,1.3195,1.309,1.3307,1.3227,-0.004
7, 11.731003284454346,			-6.2765,4.0201,-1.3435,4.0277,-0.4316,1.7695,-0.0064
0, 12.40805196762085,			1.323,1.3177,1.3197,1.4156,1.2256,0.89,0.431
1, 12.40805196762085,			1.3274,1.3171,1.3119,1.3309,1.3235,1.3148,-0.0033
2, 12.40805196762085,			1.3252,1.3162,1.3261,1.3147,1.329,1.3178,0.0024
3, 12.40805196762085,			1.2927,1.3571,3.5126,-0.8693,1.3069,1.292,0.0507
4, 12.40805196762085,			-0.0065,-3.5056,1.3163,1.3228,1.3194,1.3094,-0.0011
5, 12.40805196762085,			-4.8376,1.3074,1.3297,1.3221,1.3166,1.327,-0.0015
6, 12.40805196762085,			1.3263,1.3273,1.3144,1.3193,1.3205,1.3227,-0.004
7, 12.40805196762085,			-6.2816,4.0252,-1.3384,4.0175,-0.4214,1.7643,-0.0013
0, 13.097145557403564,			1.3179,1.3177,1.3146,1.4208,1.2256,0.8848,0.4361
1, 13.097145557403564,			1.3325,1.3171,1.3119,1.3207,1.3285,1.3148,0.0017
2, 13.097145557403564,			1.315,1.3213,1.3312,1.3096,1.329,1.3178,0.0024
3, 13.097145557403564,			1.2927,1.3571,3.5126,-0.8693,1.3069,1.2869,0.0507
4, 13.097145557403564,			-0.0014,-3.5107,1.3214,1.3228,1.3194,1.3094,0.0142
5, 13.097145557403564,			-4.8478,1.3176,1.3298,1.317,1.3166,1.3218,-0.0015
6, 13.097145557403564,			1.3263,1.3273,1.3093,1.3193,1.3256,1.3227,-0.004
7, 13.097145557403564,			-6.2816,4.0201,-1.3435,4.0277,-0.4265,1.7592,0.0038
0, 13.739876985549927,			1.3128,1.3228,1.3146,1.4208,1.2205,0.8951,0.431
1, 13.739876985549927,			1.3274,1.3222,1.3119,1.3207,1.3336,1.3097,-0.0034
2, 13.739876985549927,			1.3201,1.3162,1.3261,1.3198,1.3239,1.3178,0.0024
3, 13.739876985549927,			1.2927,1.3571,3.5177,-0.8744,1.3069,1.2869,0.0507
4, 13.739876985549927,			-0.0014,-3.5108,1.3163,1.3228,1.3194,1.3094,0.004
5, 13.739876985549927,			-4.8427,1.3176,1.3246,1.3221,1.3166,1.3218,0.0036
6, 13.739876985549927,			1.3263,1.3222,1.3144,1.3193,1.3256,1.3176,0.0011
7, 13.739876985549927,			-6.2714,4.0201,-1.3435,4.0226,-0.4214,1.7643,-0.0064
0, 14.27154803276062,			1.3179,1.3177,1.3197,1.4156,1.2256,0.89,0.431
1, 14.27154803276062,			1.3274,1.3222,1.3119,1.3258,1.3234,1.3199,-0.0033
2, 14.27154803276062,			1.3252,1.3162,1.3261,1.3249,1.3188,1.3127,0.0025
3, 14.27154803276062,			1.2978,1.3571,3.5177,-0.8795,1.3121,1.2869,0.0507
4, 14.27154803276062,			-0.0065,-3.5107,1.3214,1.3228,1.3194,1.3094,-0.0011
5, 14.27154803276062,			-4.8427,1.3125,1.3297,1.3221,1.3166,1.3218,-0.0015
6, 14.27154803276062,			1.3211,1.3273,1.3093,1.3193,1.3256,1.3176,0.0011
7, 14.27154803276062,			-6.2765,4.0201,-1.3384,4.0175,-0.4214,1.7592,0.0038
0, 14.79307746887207,			1.323,1.3177,1.3146,1.4208,1.2205,0.89,0.4412
1, 14.79307746887207,			1.3274,1.312,1.317,1.3258,1.3234,1.3148,0.0017
2, 14.79307746887207,			1.3252,1.3162,1.3261,1.3198,1.3239,1.3178,-0.0027
3, 14.79307746887207,			1.2927,1.3571,3.5126,-0.8744,1.3121,1.2869,0.0507
4, 14.79307746887207,			-0.0014,-3.5107,1.3163,1.3279,1.3194,1.3094,-0.0011
5, 14.79307746887207,			-4.8376,1.3074,1.3297,1.3221,1.3217,1.3167,0.0036
6, 14.79307746887207,			1.3263,1.3222,1.3195,1.3142,1.3256,1.3227,-0.004
7, 14.79307746887207,			-6.2765,4.0201,-1.3435,4.0226,-0.4214,1.7643,-0.0013
0, 15.32440733909607,			1.323,1.3177,1.3197,1.4156,1.2205,0.9053,0.4207
1, 15.32440733909607,			1.3274,1.3171,1.3119,1.3258,1.3285,1.3097,0.0017
2, 15.32440733909607,			1.3201,1.3162,1.3312,1.3147,1.3239,1.3178,0.0024
3, 15.32440733909607,			1.2927,1.3571,3.5126,-0.8693,1.3069,1.2869,0.0558
4, 15.32440733909607,			-0.0065,-3.5107,1.3214,1.3228,1.3194,1.3094,0.004
5, 15.32440733909607,			-4.8427,1.3176,1.3246,1.3221,1.3166,1.3218,0.0036
6, 15.32440733909607,			1.3263,1.3222,1.3144,1.3193,1.3256,1.3176,0.0011
7, 15.32440733909607,			-6.2714,4.0201,-1.3435,4.0226,-0.4163,1.7592,-0.0013
0, 15.99679183959961,			1.323,1.3177,1.3197,1.4156,1.2256,0.8746,0.4463
1, 15.99679183959961,			1.3325,1.3171,1.3119,1.3258,1.3234,1.3199,-0.0033
2, 15.99679183959961,			1.3201,1.3162,1.3261,1.3198,1.3239,1.3178,0.0024
3, 15.99679183959961,			1.2927,1.3571,3.5177,-0.8744,1.3069,1.2869,0.0558
4, 15.99679183959961,			-0.0014,-3.5107,1.3214,1.3228,1.3194,1.3094,0.004
5, 15.99679183959961,			-4.8478,1.3176,1.3298,1.317,1.3166,1.3218,0.0036
6, 15.99679183959961,			1.3263,1.3273,1.3144,1.3142,1.3205,1.3278,-0.004
7, 15.99679183959961,			-6.2714,4.0201,-1.3435,4.0226,-0.4214,1.7592,0.0038
0, 16.665609121322632,			1.323,1.3177,1.3197,1.4156,1.2205,0.8797,0.4463
1, 16.665609121322632,			1.3325,1.3171,1.3119,1.3258,1.3234,1.3148,0.0017
2, 16.665609121322632,			1.3252,1.3162,1.3312,1.3147,1.3239,1.3178,0.0024
3, 16.665609121322632,			1.2927,1.3571,3.5126,-0.8744,1.3121,1.2869,0.0558
4, 16.665609121322632,			-0.0014,-3.5107,1.3214,1.3228,1.3194,1.3094,-0.0011
5, 16.665609121322632,			-4.8478,1.3176,1.3298,1.317,1.3166,1.3321,-0.0066
6, 16.665609121322632,			1.3263,1.3222,1.3195,1.3142,1.3256,1.3227,-0.004
7, 16.665609121322632,			-6.2816,4.0201,-1.3384,4.0226,-0.4265,1.7643,-0.0013
0, 17.321734189987183,			1.323,1.3177,1.3146,1.4208,1.2205,0.8848,0.4412
1, 17.321734189987183,			1.3223,1.3222,1.317,1.3207,1.3234,1.3199,-0.0085
2, 17.321734189987183,			1.3252,1.3162,1.3261,1.3198,1.3239,1.3178,0.0024
3, 17.321734189987183,			1.2876,1.3571,3.5177,-0.8744,1.3018,1.292,0.0507
4, 17.321734189987183,			-0.0014,-3.5107,1.3214,1.3228,1.3194,1.3094,-0.0011
5, 17.321734189987183,			-4.8478,1.3125,1.3349,1.317,1.3166,1.3218,0.0036
6, 17.321734189987183,			1.3212,1.3273,1.3144,1.3193,1.3256,1.3227,-0.004
7, 17.321734189987183,			-6.2714,4.015,-1.3333,4.0175,-0.4265,1.7695,-0.0013
0, 17.855695009231567,			1.323,1.3125,1.3146,1.4259,1.2256,0.8695,0.4515
1, 17.855695009231567,			1.3274,1.3222,1.3119,1.3258,1.3234,1.3199,-0.0033
2, 17.855695009231567,			1.3201,1.3162,1.3261,1.3198,1.3239,1.3178,0.0024
3, 17.855695009231567,			1.2927,1.3571,3.5177,-0.8744,1.3069,1.2869,0.0507
4, 17.855695009231567,			-0.0065,-3.5107,1.3214,1.3177,1.3245,1.3094,-0.0011
5, 17.855695009231567,			-4.8427,1.3176,1.3298,1.317,1.3166,1.3218,-0.0015
6, 17.855695009231567,			1.3263,1.3222,1.3144,1.3193,1.3256,1.3227,-0.004
7, 17.855695009231567,			-6.2765,4.0201,-1.3435,4.0226,-0.4163,1.7541,0.0038
0, 18.37708282470703,			1.3179,1.3228,1.3146,1.4208,1.2205,0.8746,0.4515
1, 18.37708282470703,			1.3274,1.3222,1.3119,1.3258,1.3234,1.3148,0.0017
2, 18.37708282470703,			1.3252,1.3162,1.3261,1.3198,1.329,1.3127,-0.0027
3, 18.37708282470703,			1.2927,1.3622,3.5126,-0.8744,1.3069,1.2869,0.0507
4, 18.37708282470703,			-0.0014,-3.5107,1.3214,1.3228,1.3194,1.3094,-0.0011
5, 18.37708282470703,			-4.8427,1.3125,1.3349,1.317,1.3166,1.3218,0.0036
6, 18.37708282470703,			1.3263,1.3273,1.3144,1.3142,1.3256,1.3176,0.0011
7, 18.37708282470703,			-6.2816,4.0303,-1.3436,4.0226,-0.4316,1.7695,-0.0013
0, 18.91031813621521,			1.323,1.3125,1.3249,1.4156,1.2205,0.8797,0.4515
1, 18.91031813621521,			1.3325,1.3171,1.3119,1.3258,1.3285,1.3148,-0.0033
2, 18.91031813621521,			1.3252,1.3162,1.3312,1.3198,1.3188,1.3178,0.0024
3, 18.91031813621521,			1.2927,1.3622,3.5075,-0.8693,1.3069,1.2869,0.0558
4, 18.91031813621521,			-0.0014,-3.5107,1.3214,1.3228,1.3194,1.3094,0.004
5, 18.91031813621521,			-4.8478,1.3176,1.3246,1.3221,1.3166,1.3218,-0.0015
6, 18.91031813621521,			1.3314,1.3222,1.3195,1.3193,1.3256,1.3176,-0.004
7, 18.91031813621521,			-6.2867,4.0252,-1.3384,4.0226,-0.4214,1.7592,-0.0013
0, 19.559258699417114,			1.323,1.3177,1.3146,1.4208,1.2256,0.8746,0.4463
1, 19.559258699417114,			1.3325,1.3171,1.3119,1.3258,1.3234,1.3148,0.0017
2, 19.559258699417114,			1.3201,1.3162,1.3312,1.3147,1.3239,1.3127,0.0076
3, 19.559258699417114,			1.2927,1.3571,3.5126,-0.8693,1.3069,1.292,0.0507
4, 19.559258699417114,			-0.0014,-3.5107,1.3214,1.3228,1.3194,1.3094,0.004
5, 19.559258699417114,			-4.8478,1.3227,1.3246,1.317,1.3217,1.3218,0.0036
6, 19.559258699417114,			1.3262,1.3171,1.3144,1.3244,1.3205,1.3227,-0.004
7, 19.559258699417114,			-6.2816,4.0252,-1.3384,4.0226,-0.4265,1.7592,0.0038
0, 20.239611387252808,			1.323,1.3125,1.3249,1.4156,1.2205,0.8746,0.4515
1, 20.239611387252808,			1.3223,1.3222,1.317,1.3207,1.3285,1.3097,-0.0034
2, 20.239611387252808,			1.3252,1.3162,1.3312,1.3147,1.3239,1.3178,-0.0027
3, 20.239611387252808,			1.2927,1.3622,3.5126,-0.8744,1.3069,1.2869,0.0507
4, 20.239611387252808,			-0.0014,-3.5107,1.3214,1.3228,1.3194,1.3094,-0.0011
5, 20.239611387252808,			-4.8478,1.3176,1.3246,1.3221,1.3166,1.3218,0.0036
6, 20.239611387252808,			1.3263,1.3273,1.3093,1.3193,1.3307,1.3176,-0.004
7, 20.239611387252808,			-6.2816,4.0201,-1.3435,4.0226,-0.4163,1.7592,-0.0013
0, 20.914700508117676,			1.323,1.3177,1.3197,1.4105,1.2256,0.8848,0.4412
1, 20.914700508117676,			1.3376,1.312,1.3068,1.3309,1.3234,1.3148,-0.0034
2, 20.914700508117676,			1.3201,1.3162,1.3312,1.3147,1.3239,1.3178,0.0024
3, 20.914700508117676,			1.2876,1.3571,3.5177,-0.8795,1.3121,1.2869,0.0507
4, 20.914700508117676,			-0.0014,-3.5107,1.3214,1.3228,1.3194,1.3094,-0.0011
5, 20.914700508117676,			-4.8376,1.3125,1.3298,1.3119,1.3217,1.3218,0.0087
6, 20.914700508117676,			1.3211,1.3222,1.3297,1.304,1.3256,1.3176,0.0011
7, 20.914700508117676,			-6.2765,4.0252,-1.3435,4.0226,-0.4214,1.7592,0.0038
0, 21.54444718360901,			1.323,1.3177,1.3146,1.4157,1.2256,0.8695,0.4566
1, 21.54444718360901,			1.3223,1.3273,1.3068,1.3258,1.3234,1.3199,-0.0033
2, 21.54444718360901,			1.3252,1.3111,1.3312,1.3198,1.3239,1.3178,0.0024
